x,y,z
-0.7999999999999998,0.9000000000000004,-0.03987694897594581
-0.7,0.9000000000000004,-0.08721017377088418
-0.5999999999999999,0.9000000000000004,-0.13966512356946845
-0.5,0.9000000000000004,-0.19401525378483228
-0.3999999999999999,0.9000000000000004,-0.24640397476720935
-0.2999999999999998,0.9000000000000004,-0.2927301550132315
-0.19999999999999996,0.9000000000000004,-0.32910949760051966
-0.09999999999999987,0.9000000000000004,-0.3523453236047994
0,0.9000000000000004,-0.3603350336405824
0.10000000000000009,0.9000000000000004,-0.3523453236047994
0.20000000000000018,0.9000000000000004,-0.32910949760051955
0.30000000000000027,0.9000000000000004,-0.2927301550132313
0.40000000000000036,0.9000000000000004,-0.24640397476720916
0.5,0.9000000000000004,-0.19401525378483228
0.6000000000000001,0.9000000000000004,-0.1396651235694683
0.7000000000000002,0.9000000000000004,-0.08721017377088405
0.8000000000000003,0.9000000000000004,-0.03987694897594559
0.9000000000000004,0.9000000000000004,0
1,0.9000000000000004,0.031094285992513657
1.1,0.9000000000000004,0.05306218603204858
1.2000000000000002,0.9000000000000004,0.06640151147397445
1.3000000000000003,0.9000000000000004,0.07223479878903084
1.4000000000000004,0.9000000000000004,0.07206130545347601
1.5,0.9000000000000004,0.06751828111678336
1.6,0.9000000000000004,0.060181865351077196
1.7000000000000002,0.9000000000000004,0.05142493505830588
1.8000000000000003,0.9000000000000004,0.04233637037396917
1.9000000000000004,0.9000000000000004,0.03369585039722652
2,0.9000000000000004,0.025991672435599137
-2,1,0.0202138409972564
-1.9,1,0.025974245783484395
-1.8,1,0.03227300572857167
-1.7,1,0.03864170401170218
-1.6,1,0.04436456655412783
-1.5,1,0.04846775978965251
-1.4,1,0.04974616048581679
-1.2999999999999998,1,0.04683784816651538
-1.2,1,0.038350774643271766
-1.1,1,0.023037136188257416
-1,1,0
-0.8999999999999999,1,-0.031094285992513807
-0.7999999999999998,1,-0.06983281522472116
-0.7,1,-0.11494005432511376
-0.5999999999999999,1,-0.16426289725027582
-0.5,1,-0.21487859764514256
-0.3999999999999999,1,-0.2633283919413885
-0.2999999999999998,1,-0.30595700927312747
-0.19999999999999996,1,-0.33931649468042896
-0.09999999999999987,1,-0.3605767897758081
0,1,-0.36787944117144233
0.10000000000000009,1,-0.3605767897758081
0.20000000000000018,1,-0.33931649468042896
0.30000000000000027,1,-0.3059570092731273
0.40000000000000036,1,-0.2633283919413883
0.5,1,-0.21487859764514256
0.6000000000000001,1,-0.16426289725027574
0.7000000000000002,1,-0.11494005432511367
0.8000000000000003,1,-0.06983281522472096
0.9000000000000004,1,-0.031094285992513657
1,1,0
1.1,1,0.023037136188257416
1.2000000000000002,1,0.03835077464327179
1.3000000000000003,1,0.04683784816651542
1.4000000000000004,1,0.049746160485816815
1.5,1,0.04846775978965251
1.6,1,0.04436456655412783
1.7000000000000002,1,0.03864170401170216
1.8000000000000003,1,0.032273005728571655
1.9000000000000004,1,0.025974245783484364
2,1,0.0202138409972564
-2,1.1,0.015238069588517773
-1.9,1.1,0.01936028913383907
-1.8,1.1,0.02370749094990275
-1.7,1.1,0.0278420946749589
-1.6,1.1,0.031120285437754514
-1.5,1.1,0.03268695249910241
-1.4,1.1,0.031502698427584144
-1.2999999999999998,1.1,0.026411145627075448
-1.2,1.1,0.016249779003898783
-1.1,1.1,0
-1,1.1,-0.023037136188257416
-0.8999999999999999,1.1,-0.053062186032048736
-0.7999999999999998,1.1,-0.08962518479876783
-0.7,1.1,-0.13153213731796895
-0.5999999999999999,1.1,-0.17683840500346745
-0.5,1.1,-0.22294682374056846
-0.3999999999999999,1.1,-0.26681230753044033
-0.2999999999999998,1.1,-0.3052356081980942
-0.19999999999999996,1.1,-0.3352106123264224
-0.09999999999999987,1.1,-0.35427620030881707
0,1.1,-0.3608187081101637
0.10000000000000009,1.1,-0.35427620030881707
0.20000000000000018,1.1,-0.3352106123264224
0.30000000000000027,1.1,-0.3052356081980941
0.40000000000000036,1.1,-0.2668123075304401
0.5,1.1,-0.22294682374056846
0.6000000000000001,1.1,-0.17683840500346737
0.7000000000000002,1.1,-0.1315321373179689
0.8000000000000003,1.1,-0.08962518479876765
0.9000000000000004,1.1,-0.05306218603204858
1,1.1,-0.023037136188257416
1.1,1.1,0
1.2000000000000002,1.1,0.016249779003898814
1.3000000000000003,1.1,0.026411145627075472
1.4000000000000004,1.1,0.03150269842758416
1.5,1.1,0.03268695249910241
1.6,1.1,0.031120285437754514
1.7000000000000002,1.1,0.027842094674958885
1.8000000000000003,1.1,0.02370749094990274
1.9000000000000004,1.1,0.019360289133839068
2,1.1,0.015238069588517773
-2,1.2000000000000002,0.011109077173091569
-1.9,1.2000000000000002,0.013908253578376335
-1.8,1.2000000000000002,0.01670222499671652
-1.7,1.2000000000000002,0.01909294386061563
-1.6,1.2000000000000002,0.020513515555382267
-1.5,1.2000000000000002,0.020227321654243666
-1.4,1.2000000000000002,0.017354100379369533
-1.2999999999999998,1.2000000000000002,0.010929449313187697
-1.2,1.2000000000000002,-2.4928842472131098e-17
-1.1,1.2000000000000002,-0.016249779003898814
-1,1.2000000000000002,-0.03835077464327179
-0.8999999999999999,1.2000000000000002,-0.06640151147397459
-0.7999999999999998,1.2000000000000002,-0.09994416975886602
-0.7,1.2000000000000002,-0.13789078855944256
-0.5999999999999999,1.2000000000000002,-0.1785227992793135
-0.5,1.2000000000000002,-0.2195782335516572
-0.3999999999999999,1.2000000000000002,-0.25842754303315896
-0.2999999999999998,1.2000000000000002,-0.2923231508766096
-0.19999999999999996,1.2000000000000002,-0.3186927637373378
-0.09999999999999987,1.2000000000000002,-0.33543551197413063
0,1.2000000000000002,-0.3411759725022553
0.10000000000000009,1.2000000000000002,-0.33543551197413063
0.20000000000000018,1.2000000000000002,-0.3186927637373378
0.30000000000000027,1.2000000000000002,-0.2923231508766095
0.40000000000000036,1.2000000000000002,-0.25842754303315874
0.5,1.2000000000000002,-0.2195782335516572
0.6000000000000001,1.2000000000000002,-0.17852279927931342
0.7000000000000002,1.2000000000000002,-0.13789078855944248
0.8000000000000003,1.2000000000000002,-0.09994416975886583
0.9000000000000004,1.2000000000000002,-0.06640151147397445
1,1.2000000000000002,-0.03835077464327179
1.1,1.2000000000000002,-0.016249779003898814
1.2000000000000002,1.2000000000000002,0
1.3000000000000003,1.2000000000000002,0.010929449313187735
1.4000000000000004,1.2000000000000002,0.01735410037936956
1.5,1.2000000000000002,0.020227321654243666
1.6,1.2000000000000002,0.020513515555382267
1.7000000000000002,1.2000000000000002,0.019092943860615625
1.8000000000000003,1.2000000000000002,0.016702224996716513
1.9000000000000004,1.2000000000000002,0.013908253578376332
2,1.2000000000000002,0.011109077173091569
-2,1.3000000000000003,0.007806859759260204
-1.9,1.3000000000000003,0.009583860301267604
-1.8,1.3000000000000003,0.011201080086133504
-1.7,1.3000000000000003,0.012305875555684817
-1.6,1.3000000000000003,0.01240988350082934
-1.5,1.3000000000000003,0.010891000257415804
-1.4,1.3000000000000003,0.007017604770263917
-1.2999999999999998,1.3000000000000003,-3.7800268176234994e-17
-1.2,1.3000000000000003,-0.010929449313187754
-1.1,1.3000000000000003,-0.026411145627075472
-1,1.3000000000000003,-0.04683784816651542
-0.8999999999999999,1.3000000000000003,-0.07223479878903097
-0.7999999999999998,1.3000000000000003,-0.1021605344440095
-0.7,1.3000000000000003,-0.1356498367685398
-0.5999999999999999,1.3000000000000003,-0.17121742177177965
-0.5,1.3000000000000003,-0.20693368767989218
-0.3999999999999999,1.3000000000000003,-0.2405728644598502
-0.2999999999999998,1.3000000000000003,-0.26982103562975285
-0.19999999999999996,1.3000000000000003,-0.2925192764502983
-0.09999999999999987,1.3000000000000003,-0.3069083204085941
0,1.3000000000000003,-0.3118379955481518
0.10000000000000009,1.3000000000000003,-0.3069083204085941
0.20000000000000018,1.3000000000000003,-0.2925192764502983
0.30000000000000027,1.3000000000000003,-0.2698210356297527
0.40000000000000036,1.3000000000000003,-0.24057286445985007
0.5,1.3000000000000003,-0.20693368767989218
0.6000000000000001,1.3000000000000003,-0.17121742177177954
0.7000000000000002,1.3000000000000003,-0.13564983676853976
0.8000000000000003,1.3000000000000003,-0.10216053444400934
0.9000000000000004,1.3000000000000003,-0.07223479878903084
1,1.3000000000000003,-0.04683784816651542
1.1,1.3000000000000003,-0.026411145627075472
1.2000000000000002,1.3000000000000003,-0.010929449313187735
1.3000000000000003,1.3000000000000003,0
1.4000000000000004,1.3000000000000003,0.007017604770263942
1.5,1.3000000000000003,0.010891000257415804
1.6,1.3000000000000003,0.01240988350082934
1.7000000000000002,1.3000000000000003,0.012305875555684817
1.8000000000000003,1.3000000000000003,0.0112010800861335
1.9000000000000004,1.3000000000000003,0.009583860301267602
2,1.3000000000000003,0.007806859759260204
-2,1.4000000000000004,0.00526302042293544
-1.9,1.4000000000000004,0.006287292713776852
-1.8,1.4000000000000004,0.007061202458573776
-1.7,1.4000000000000004,0.007280391120779952
-1.6,1.4000000000000004,0.006533414201132653
-1.5,1.4000000000000004,0.004305446818045161
-1.4,1.4000000000000004,-2.643364826276287e-17
-1.2999999999999998,1.4000000000000004,-0.007017604770263981
-1.2,1.4000000000000004,-0.017354100379369578
-1.1,1.4000000000000004,-0.03150269842758416
-1,1.4000000000000004,-0.049746160485816815
-0.8999999999999999,1.4000000000000004,-0.07206130545347614
-0.7999999999999998,1.4000000000000004,-0.09804112324292076
-0.7,1.4000000000000004,-0.1268515721540746
-0.5999999999999999,1.4000000000000004,-0.15723773696697846
-0.5,1.4000000000000004,-0.18758810896152447
-0.3999999999999999,1.4000000000000004,-0.21605693132062204
-0.2999999999999998,1.4000000000000004,-0.24073426970919376
-0.19999999999999996,1.4000000000000004,-0.25984374381429626
-0.09999999999999987,1.4000000000000004,-0.27194086961934916
0,1.4000000000000004,-0.276082505005248
0.10000000000000009,1.4000000000000004,-0.27194086961934916
0.20000000000000018,1.4000000000000004,-0.25984374381429615
0.30000000000000027,1.4000000000000004,-0.24073426970919373
0.40000000000000036,1.4000000000000004,-0.2160569313206219
0.5,1.4000000000000004,-0.18758810896152447
0.6000000000000001,1.4000000000000004,-0.15723773696697838
0.7000000000000002,1.4000000000000004,-0.12685157215407453
0.8000000000000003,1.4000000000000004,-0.09804112324292065
0.9000000000000004,1.4000000000000004,-0.07206130545347601
1,1.4000000000000004,-0.049746160485816815
1.1,1.4000000000000004,-0.03150269842758416
1.2000000000000002,1.4000000000000004,-0.01735410037936956
1.3000000000000003,1.4000000000000004,-0.007017604770263942
1.4000000000000004,1.4000000000000004,0
1.5,1.4000000000000004,0.004305446818045161
1.6,1.4000000000000004,0.006533414201132653
1.7000000000000002,1.4000000000000004,0.007280391120779953
1.8000000000000003,1.4000000000000004,0.007061202458573775
1.9000000000000004,1.4000000000000004,0.006287292713776851
2,1.4000000000000004,0.00526302042293544
-2,1.5,0.0033782947383984912
-1.9,1.5,0.0038776914084443026
-1.8,1.5,0.004086565732512882
-1.7,1.5,0.0037489214165347963
-1.6,1.5,0.0025258365062807986
-1.5,1.5,0
-1.4,1.5,-0.004305446818045185
-1.2999999999999998,1.5,-0.010891000257415835
-1.2,1.5,-0.020227321654243686
-1.1,1.5,-0.03268695249910241
-1,1.5,-0.04846775978965251
-0.8999999999999999,1.5,-0.06751828111678346
-0.7999999999999998,1.5,-0.08947770230448779
-0.7,1.5,-0.11364381053197656
-0.5999999999999999,1.5,-0.13898028771217794
-0.5,1.5,-0.1641699972477976
-0.3999999999999999,1.5,-0.18771396565599752
-0.2999999999999998,1.5,-0.20806769857786497
-0.19999999999999996,1.5,-0.22379888069708231
-0.09999999999999987,1.5,-0.2337450858506737
0,1.5,-0.23714825526419475
0.10000000000000009,1.5,-0.23374508585067355
0.20000000000000018,1.5,-0.22379888069708231
0.30000000000000027,1.5,-0.20806769857786483
0.40000000000000036,1.5,-0.18771396565599752
0.5,1.5,-0.1641699972477976
0.6000000000000001,1.5,-0.13898028771217785
0.7000000000000002,1.5,-0.11364381053197649
0.8000000000000003,1.5,-0.08947770230448766
0.9000000000000004,1.5,-0.06751828111678336
1,1.5,-0.04846775978965251
1.1,1.5,-0.03268695249910241
1.2000000000000002,1.5,-0.020227321654243666
1.3000000000000003,1.5,-0.010891000257415804
1.4000000000000004,1.5,-0.004305446818045161
1.5,1.5,0
1.6,1.5,0.0025258365062807986
1.7000000000000002,1.5,0.0037489214165347985
1.8000000000000003,1.5,0.004086565732512882
1.9000000000000004,1.5,0.0038776914084442996
2,1.5,0.0033782947383984912
-2,1.6,0.0020388754228993946
-1.9,1.6,0.0021957978005408647
-1.8,1.6,0.002058737226855552
-1.7,1.6,0.0014177805479482686
-1.6,1.6,0
-1.5,1.6,-0.0025258365062807986
-1.4,1.6,-0.0065334142011326726
-1.2999999999999998,1.6,-0.012409883500829366
-1.2,1.6,-0.020513515555382292
-1.1,1.6,-0.031120285437754514
-1,1.6,-0.04436456655412783
-0.8999999999999999,1.6,-0.060181865351077266
-0.7999999999999998,1.6,-0.07826343163846317
-0.7,1.6,-0.09803297348966171
-0.5999999999999999,1.6,-0.11865411206078323
-0.5,1.6,-0.13907353242638285
-0.3999999999999999,1.6,-0.15809941062336702
-0.2999999999999998,1.6,-0.17450849625926107
-0.19999999999999996,1.6,-0.1871694171001213
-0.09999999999999987,1.6,-0.19516564083097435
0,1.6,-0.1979001355348473
0.10000000000000009,1.6,-0.1951656408309742
0.20000000000000018,1.6,-0.1871694171001213
0.30000000000000027,1.6,-0.17450849625926096
0.40000000000000036,1.6,-0.15809941062336702
0.5,1.6,-0.13907353242638285
0.6000000000000001,1.6,-0.11865411206078315
0.7000000000000002,1.6,-0.09803297348966165
0.8000000000000003,1.6,-0.07826343163846304
0.9000000000000004,1.6,-0.060181865351077196
1,1.6,-0.04436456655412783
1.1,1.6,-0.031120285437754514
1.2000000000000002,1.6,-0.020513515555382267
1.3000000000000003,1.6,-0.01240988350082934
1.4000000000000004,1.6,-0.006533414201132653
1.5,1.6,-0.0025258365062807986
1.6,1.6,0
1.7000000000000002,1.6,0.0014177805479482714
1.8000000000000003,1.6,0.0020587372268555523
1.9000000000000004,1.6,0.0021957978005408634
2,1.6,0.0020388754228993946
-2,1.7000000000000002,0.0011298843635049352
-1.9,1.7000000000000002,0.001082476218943851
-1.8,1.7000000000000002,7.618033362502925e-4
-1.7,1.7000000000000002,-2.7433303701911604e-18
-1.6,1.7000000000000002,-0.0014177805479482714
-1.5,1.7000000000000002,-0.0037489214165347985
-1.4,1.7000000000000002,-0.007280391120779969
-1.2999999999999998,1.7000000000000002,-0.012305875555684838
-1.2,1.7000000000000002,-0.019092943860615646
-1.1,1.7000000000000002,-0.027842094674958885
-1,1.7000000000000002,-0.03864170401170216
-0.8999999999999999,1.7000000000000002,-0.05142493505830595
-0.7999999999999998,1.7000000000000002,-0.06593606070084171
-0.7,1.7000000000000002,-0.08171389136303842
-0.5999999999999999,1.7000000000000002,-0.09809874581425668
-0.5,1.7000000000000002,-0.11426658646118994
-0.3999999999999999,1.7000000000000002,-0.12928986358781464
-0.2999999999999998,1.7000000000000002,-0.1422199348217158
-0.19999999999999996,1.7000000000000002,-0.15218155871381164
-0.09999999999999987,1.7000000000000002,-0.1584668737624528
0,1.7000000000000002,-0.16061525444718602
0.10000000000000009,1.7000000000000002,-0.1584668737624527
0.20000000000000018,1.7000000000000002,-0.15218155871381164
0.30000000000000027,1.7000000000000002,-0.1422199348217157
0.40000000000000036,1.7000000000000002,-0.12928986358781464
0.5,1.7000000000000002,-0.11426658646118994
0.6000000000000001,1.7000000000000002,-0.09809874581425661
0.7000000000000002,1.7000000000000002,-0.08171389136303837
0.8000000000000003,1.7000000000000002,-0.06593606070084163
0.9000000000000004,1.7000000000000002,-0.05142493505830588
1,1.7000000000000002,-0.03864170401170216
1.1,1.7000000000000002,-0.027842094674958885
1.2000000000000002,1.7000000000000002,-0.019092943860615625
1.3000000000000003,1.7000000000000002,-0.012305875555684817
1.4000000000000004,1.7000000000000002,-0.007280391120779953
1.5,1.7000000000000002,-0.0037489214165347985
1.6,1.7000000000000002,-0.0014177805479482714
1.7000000000000002,1.7000000000000002,0
1.8000000000000003,1.7000000000000002,7.618033362502937e-4
1.9000000000000004,1.7000000000000002,0.0010824762189438513
2,1.7000000000000002,0.0011298843635049352
-2,1.8000000000000003,5.45156937683077e-4
-1.9,1.8000000000000003,3.919986063758137e-4
-1.8,1.8000000000000003,-1.362297545281576e-18
-1.7,1.8000000000000003,-7.618033362502964e-4
-1.6,1.8000000000000003,-0.0020587372268555523
-1.5,1.8000000000000003,-0.004086565732512882
-1.4,1.8000000000000003,-0.007061202458573788
-1.2999999999999998,1.8000000000000003,-0.011201080086133517
-1.2,1.8000000000000003,-0.016702224996716517
-1.1,1.8000000000000003,-0.02370749094990274
-1,1.8000000000000003,-0.032273005728571655
-0.8999999999999999,1.8000000000000003,-0.042336370373969236
-0.7999999999999998,1.8000000000000003,-0.05369214547245265
-0.7,1.8000000000000003,-0.06598029855095021
-0.5999999999999999,1.8000000000000003,-0.07869232064820253
-0.5,1.8000000000000003,-0.09119760779194022
-0.3999999999999999,1.8000000000000003,-0.10278967147780423
-0.2999999999999998,1.8000000000000003,-0.11274828096311414
-0.19999999999999996,1.8000000000000003,-0.12041042178296377
-0.09999999999999987,1.8000000000000003,-0.12524069129646204
0,1.8000000000000003,-0.126891020120718
0.10000000000000009,1.8000000000000003,-0.12524069129646195
0.20000000000000018,1.8000000000000003,-0.12041042178296377
0.30000000000000027,1.8000000000000003,-0.11274828096311407
0.40000000000000036,1.8000000000000003,-0.10278967147780423
0.5,1.8000000000000003,-0.09119760779194022
0.6000000000000001,1.8000000000000003,-0.07869232064820247
0.7000000000000002,1.8000000000000003,-0.06598029855095017
0.8000000000000003,1.8000000000000003,-0.05369214547245258
0.9000000000000004,1.8000000000000003,-0.04233637037396917
1,1.8000000000000003,-0.032273005728571655
1.1,1.8000000000000003,-0.02370749094990274
1.2000000000000002,1.8000000000000003,-0.016702224996716513
1.3000000000000003,1.8000000000000003,-0.0112010800861335
1.4000000000000004,1.8000000000000003,-0.007061202458573775
1.5,1.8000000000000003,-0.004086565732512882
1.6,1.8000000000000003,-0.0020587372268555523
1.7000000000000002,1.8000000000000003,-7.618033362502937e-4
1.8000000000000003,1.8000000000000003,0
1.9000000000000004,1.8000000000000003,3.919986063758148e-4
2,1.8000000000000003,5.45156937683077e-4
-2,1.9000000000000004,1.9323402480618887e-4
-1.9,1.9000000000000004,-9.749566739009802e-19
-1.8,1.9000000000000004,-3.919986063758161e-4
-1.7,1.9000000000000004,-0.0010824762189438535
-1.6,1.9000000000000004,-0.0021957978005408634
-1.5,1.9000000000000004,-0.0038776914084442996
-1.4,1.9000000000000004,-0.006287292713776861
-1.2999999999999998,1.9000000000000004,-0.009583860301267616
-1.2,1.9000000000000004,-0.013908253578376346
-1.1,1.9000000000000004,-0.019360289133839068
-1,1.9000000000000004,-0.025974245783484364
-0.8999999999999999,1.9000000000000004,-0.03369585039722656
-0.7999999999999998,1.9000000000000004,-0.04236477470972778
-0.7,1.9000000000000004,-0.05170674725349504
-0.5999999999999999,1.9000000000000004,-0.0613386576892423
-0.5,1.9000000000000004,-0.07078847839741916
-0.3999999999999999,1.9000000000000004,-0.07952961834092813
-0.2999999999999998,1.9000000000000004,-0.08702681317559459
-0.19999999999999996,1.9000000000000004,-0.0927883297401565
-0.09999999999999987,1.9000000000000004,-0.09641763537349739
0,1.9000000000000004,-0.0976571671875249
0.10000000000000009,1.9000000000000004,-0.09641763537349733
0.20000000000000018,1.9000000000000004,-0.0927883297401565
0.30000000000000027,1.9000000000000004,-0.08702681317559455
0.40000000000000036,1.9000000000000004,-0.07952961834092813
0.5,1.9000000000000004,-0.07078847839741916
0.6000000000000001,1.9000000000000004,-0.061338657689242265
0.7000000000000002,1.9000000000000004,-0.051706747253495035
0.8000000000000003,1.9000000000000004,-0.04236477470972772
0.9000000000000004,1.9000000000000004,-0.03369585039722652
1,1.9000000000000004,-0.025974245783484364
1.1,1.9000000000000004,-0.019360289133839068
1.2000000000000002,1.9000000000000004,-0.013908253578376332
1.3000000000000003,1.9000000000000004,-0.009583860301267602
1.4000000000000004,1.9000000000000004,-0.006287292713776851
1.5,1.9000000000000004,-0.0038776914084442996
1.6,1.9000000000000004,-0.0021957978005408634
1.7000000000000002,1.9000000000000004,-0.0010824762189438513
1.8000000000000003,1.9000000000000004,-3.919986063758148e-4
1.9000000000000004,1.9000000000000004,0
2,1.9000000000000004,1.9323402480618887e-4
-2,2,0
-1.9,2,-1.9323402480618987e-4
-1.8,2,-5.451569376830781e-4
-1.7,2,-0.0011298843635049374
-1.6,2,-0.0020388754228993946
-1.5,2,-0.0033782947383984912
-1.4,2,-0.005263020422935447
-1.2999999999999998,2,-0.007806859759260215
-1.2,2,-0.011109077173091581
-1.1,2,-0.015238069588517773
-1,2,-0.0202138409972564
-0.8999999999999999,2,-0.025991672435599168
-0.7999999999999998,2,-0.03244986402852693
-0.7,2,-0.039384459771657686
-0.5999999999999999,2,-0.04651333104431021
-0.5,2,-0.05349087715874721
-0.3999999999999999,2,-0.059933022412734065
-0.2999999999999998,2,-0.06545040321405028
-0.19999999999999996,2,-0.06968599076586864
-0.09999999999999987,2,-0.07235224699483629
0,2,-0.07326255555493671
0.10000000000000009,2,-0.07235224699483629
0.20000000000000018,2,-0.06968599076586864
0.30000000000000027,2,-0.06545040321405027
0.40000000000000036,2,-0.059933022412734065
0.5,2,-0.05349087715874721
0.6000000000000001,2,-0.046513331044310165
0.7000000000000002,2,-0.03938445977165768
0.8000000000000003,2,-0.0324498640285269
0.9000000000000004,2,-0.025991672435599137
1,2,-0.0202138409972564
1.1,2,-0.015238069588517773
1.2000000000000002,2,-0.011109077173091569
1.3000000000000003,2,-0.007806859759260204
1.4000000000000004,2,-0.00526302042293544
1.5,2,-0.0033782947383984912
1.6,2,-0.0020388754228993946
1.7000000000000002,2,-0.0011298843635049352
1.8000000000000003,2,-5.45156937683077e-4
1.9000000000000004,2,-1.9323402480618887e-4
2,2,0
